"","MSZoning","LotArea","LotShape","Neighborhood","BldgType","OverallQual","OverallCond","YearBuilt","RoofStyle","ExterQual","ExterCond","Foundation","BsmtQual","BsmtFinType1","TotalBsmtSF","HeatingQC","CentralAir","Electrical","GrLivArea","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","Functional","FireplaceQu","GarageCars","PavedDrive","SaleType","SaleCondition","SalePrice","numb_add_flr","pool","porch_area","porch_type","Remod"
"1172","RL",9120,"Reg","NAmes","1Fam","3","3",1958,"Hip","TA","2","CBlock","TA","ALQ",1261,"Ex","Y","SBrkr",1261,"1","0",3,1,"TA","Typ","TA",2,"Y","WD","Normal",163000,1,"0",288,"screen_porch","1"
"1173","FV",4017,"IR1","Somerst","TwnhsE","4","3",2006,"Gable","Gd","2","PConc","Gd","Unf",625,"Ex","Y","SBrkr",1250,"2","1",2,1,"Gd","Typ","No",2,"Y","WD","Normal",171900,2,"0",54,"open_porch","0"
"1174","RL",18030,"IR1","ClearCr","1Fam","3","3",1946,"Gable","TA","2","CBlock","TA","Rec",1598,"TA","Y","SBrkr",3086,"3","0",3,1,"Ex","Maj","AA",0,"Y","WD","Normal",200500,2,"0",122,"wood_deck","0"
"1175","RL",16560,"IR1","Crawfor","1Fam","3","4",1932,"Gable","TA","2","BrkTil","Gd","Rec",952,"TA","Y","SBrkr",2345,"2","1",4,1,"TA","Typ","AA",2,"Y","WD","Normal",239000,2,"0",0,"no","0"
"1176","RL",10678,"Reg","NoRidge","1Fam","4","3",1992,"Hip","Gd","2","PConc","Gd","GLQ",1683,"Ex","Y","SBrkr",2872,"2","1",4,1,"Gd","Typ","TA",2,"Y","WD","Normal",285000,2,"0",33,"open_porch","0"
"1177","RL",6951,"IR1","Mitchel","1Fam","3","3",1984,"Gable","TA","2","CBlock","TA","ALQ",876,"TA","Y","SBrkr",923,"1","0",3,1,"TA","Typ","No",1,"Y","WD","Normal",119500,1,"0",362,"wood_deck","0"
"1178","RM",3950,"Reg","OldTown","1Fam","3","4",1926,"Gable","TA","2","CBlock","TA","Rec",818,"TA","Y","SBrkr",1224,"1","0",3,1,"TA","Typ","No",1,"N or P","WD","Normal",115000,2,"0",116,"enclosed_porch","0"
"1179","RL",7681,"IR1","Crawfor","1Fam","3","3",1921,"Gable","TA","2","BrkTil","TA","Unf",731,"Ex","Y","SBrkr",1343,"1","1",3,1,"TA","Typ","AA",1,"Y","WD","Normal",154900,2,"0",294,"multiple","0"
"1180","RL",8335,"Reg","Edwards","1Fam","3","3",1954,"Gable","TA","2","Other","No","No",0,"Gd","Y","SBrkr",1124,"1","0",3,1,"TA","Min","AA",0,"N or P","WD","Normal",93000,1,"0",226,"multiple","1"
"1181","RL",11170,"IR2.5","Timber","1Fam","4","3",1990,"Gable","TA","2","Other","Gd","LwQ",1216,"Ex","Y","SBrkr",2514,"2","1",4,1,"TA","Typ","No",2,"Y","WD","Normal",250000,2,"0",0,"no","0"
"1182","RM",5587,"IR1","Crawfor","TwnhsE","4","3",2008,"Hip","Ex","2","PConc","Ex","GLQ",1600,"Ex","Y","SBrkr",1652,"2","0",2,1,"Gd","Typ","AA",2,"Y","New","Partial",392500,1,"0",368,"multiple","1"
"1183","RL",15623,"IR1","NoRidge","1Fam","5","3",1996,"Hip","Gd","2","PConc","Ex","GLQ",2396,"Ex","Y","SBrkr",4476,"3","1",4,1,"Ex","Typ","TA",3,"Y","WD","Abnorml",745000,2,"1",249,"multiple","1"
"1184","RL",10800,"Reg","OldTown","1Fam","3","3",1920,"Hip","TA","2","BrkTil","TA","Rec",1120,"Ex","Y","SBrkr",1130,"1","0",2,1,"TA","Typ","AA",2,"Y","WD","Normal",120000,1,"0",229,"wood_deck","0"
"1185","RL",35133,"Reg","Timber","1Fam","3","2",1963,"Hip","TA","2","CBlock","TA","Rec",1572,"Gd","Y","SBrkr",1572,"1","1",3,1,"TA","Typ","TA",3,"Y","WD","Normal",186700,1,"0",526,"multiple","1"
"1186","RL",9738,"Reg","Edwards","1Fam","3","4",1924,"Gable","TA","3","BrkTil","TA","BLQ",784,"Gd","Y","SBrkr",1221,"1","0",4,1,"TA","Typ","No",1,"Y","WD","Normal",104900,2,"0",236,"enclosed_porch","0"
"1187","RL",10615,"IR1","OldTown","2fmCon","2","3",1900,"Gable","TA","2","CBlock","Fa","BLQ",978,"TA","Y","SBrkr",1699,"2","0",3,2,"TA","Typ","No",2,"Y","WD","Abnorml",95000,2,"0",74,"open_porch","0"
"1188","RL",12461,"Reg","NoRidge","1Fam","4","3",1994,"Gable","Gd","2","PConc","Gd","GLQ",1624,"Ex","Y","SBrkr",1624,"2","0",2,1,"Gd","Typ","BA",3,"Y","WD","Normal",262000,1,"0",306,"multiple","0"
"1189","RL",8935,"IR1","CollgCr","1Fam","4","3",2002,"Gable","Gd","2","PConc","Gd","Unf",831,"Ex","Y","SBrkr",1660,"2","1",3,1,"Gd","Typ","No",2,"Y","WD","Normal",195000,2,"0",212,"multiple","1"
"1190","RL",7500,"Reg","Gilbert","1Fam","4","3",1999,"Gable","TA","2","PConc","TA","Unf",994,"Gd","Y","SBrkr",1804,"2","1",3,1,"Gd","Typ","TA",2,"Y","WD","Normal",189000,2,"0",200,"multiple","1"
"1191","RL",32463,"Reg","Mitchel","2fmCon","2","2",1961,"Gable","TA","3","CBlock","TA","BLQ",1249,"Ex","Y","SBrkr",1622,"1","0",3,1,"TA","Typ","TA",4,"Y","WD","Normal",168000,1,"0",439,"wood_deck","0"
"1192","FV",2645,"Reg","Somerst","Twnhs","4","3",1999,"Gable","Gd","2","PConc","Gd","Unf",776,"Ex","Y","SBrkr",1441,"2","1",2,1,"Gd","Typ","No",2,"Y","WD","Normal",174000,2,"0",206,"wood_deck","0"
"1193","RM",9600,"Reg","OldTown","1Fam","3","4",1925,"Other","TA","2","PConc","TA","Unf",702,"Gd","Y","SBrkr",1472,"1","0",3,1,"Gd","Typ","No",1,"N or P","WD","Normal",125000,2,"0",84,"enclosed_porch","0"
"1194","RM",4500,"Reg","Mitchel","TwnhsE","3","3",1999,"Hip","TA","2","PConc","Ex","GLQ",1224,"Ex","Y","SBrkr",1224,"2","0",2,1,"TA","Typ","No",2,"Y","WD","Normal",165000,1,"0",304,"open_porch","1"
"1195","RL",9364,"Reg","Sawyer","1Fam","3","4",1969,"Gable","TA","2","CBlock","TA","ALQ",663,"TA","Y","SBrkr",1352,"1","1",4,1,"TA","Typ","No",1,"Y","WD","Normal",158000,2,"0",415,"multiple","1"
"1196","RL",8029,"IR1","Gilbert","1Fam","3","3",2005,"Gable","TA","2","PConc","Gd","Unf",728,"Ex","Y","SBrkr",1456,"2","1",3,1,"Gd","Typ","No",2,"Y","WD","Normal",176000,2,"0",124,"multiple","1"
"1197","RL",14054,"IR1","Gilbert","1Fam","4","3",2006,"Gable","Gd","2","PConc","Gd","Unf",879,"Ex","Y","SBrkr",1863,"2","1",4,1,"Gd","Typ","AA",3,"Y","New","Partial",219210,2,"0",117,"multiple","1"
"1198","RM",8850,"IR1","OldTown","1Fam","4","3",1916,"Gable","TA","2","BrkTil","TA","Unf",815,"Ex","Y","SBrkr",1690,"1","0",3,1,"TA","Typ","AA",1,"Y","Other","Normal",144000,2,"0",330,"enclosed_porch","0"
"1199","RL",9100,"Reg","CollgCr","1Fam","4","3",2001,"Gable","Gd","2","PConc","Gd","Unf",1212,"Ex","Y","SBrkr",1212,"2","0",3,1,"Gd","Typ","No",2,"Y","WD","Normal",178000,1,"0",356,"wood_deck","1"
"1200","RL",11235,"Reg","Sawyer","1Fam","2","3",1963,"Gable","TA","2","CBlock","TA","Rec",1051,"Gd","Y","SBrkr",1382,"1","1",3,1,"TA","Typ","BA",2,"Y","WD","Normal",148000,1,"0",82,"open_porch","0"
"1201","RL",9353,"Reg","NAmes","1Fam","2","3",1970,"Gable","TA","2","CBlock","TA","Unf",864,"Gd","Y","SBrkr",864,"1","0",3,1,"TA","Typ","No",1,"Y","Other","Abnorml",116050,1,"0",0,"no","1"
"1202","RL",10400,"Reg","CollgCr","1Fam","4","3",1998,"Gable","TA","2","PConc","Gd","Unf",866,"Ex","Y","SBrkr",1779,"2","1",3,1,"Gd","Typ","No",2,"Y","WD","Normal",197900,2,"0",234,"multiple","1"
"1203","RM",6000,"Reg","BrkSide","1Fam","3","4",1925,"Gable","TA","2","BrkTil","TA","Unf",884,"Ex","Y","SBrkr",1348,"1","0",3,1,"TA","Typ","BA",1,"N or P","WD","Normal",117000,2,"0",208,"enclosed_porch","0"
"1204","RL",9750,"Reg","CollgCr","1Fam","4","3",2000,"Gable","Gd","2","PConc","Gd","Unf",1630,"Ex","Y","SBrkr",1630,"2","0",3,1,"Gd","Typ","TA",2,"Y","WD","Normal",213000,1,"0",308,"multiple","0"
"1205","RL",10140,"Reg","NWAmes","1Fam","3","3",1975,"Gable","TA","2","CBlock","Gd","ALQ",1056,"Ex","Y","SBrkr",1074,"1","1",3,1,"TA","Typ","No",2,"Y","WD","Normal",153500,1,"0",88,"open_porch","1"
"1206","RL",14684,"IR1","SawyerW","1Fam","4","4",1990,"Hip","Gd","2","CBlock","Gd","ALQ",2158,"Gd","Y","SBrkr",2196,"2","0",3,1,"Gd","Typ","TA",3,"Y","WD","Normal",271900,1,"0",154,"multiple","0"
"1207","RH",8900,"Reg","SawyerW","1Fam","2","2",1966,"Gable","TA","2","CBlock","TA","Rec",1056,"TA","Y","SBrkr",1056,"1","0",2,1,"TA","Typ","No",1,"Y","WD","Normal",107000,1,"0",42,"open_porch","1"
"1208","RL",9135,"Reg","CollgCr","1Fam","3","3",2003,"Gable","Gd","2","PConc","Gd","GLQ",1682,"Ex","Y","SBrkr",1700,"2","0",3,1,"Gd","Typ","No",2,"Y","WD","Normal",2e+05,1,"0",215,"multiple","1"
"1209","RL",7763,"Reg","NAmes","1Fam","3","4",1962,"Gable","TA","3","CBlock","TA","Rec",931,"TA","Y","SBrkr",1283,"1","0",3,1,"TA","Typ","No",2,"Y","WD","Normal",140000,1,"0",0,"no","0"
"1210","RL",10182,"IR1","Somerst","1Fam","4","3",2006,"Hip","Gd","2","PConc","Ex","GLQ",1660,"Ex","Y","SBrkr",1660,"2","0",3,1,"Gd","Typ","AA",2,"Y","New","Partial",290000,1,"0",372,"multiple","1"
"1211","RL",11218,"Reg","SawyerW","1Fam","3","3",1992,"Gable","Gd","2","PConc","Gd","Unf",1055,"Ex","Y","SBrkr",1845,"2","1",3,1,"Gd","Typ","TA",2,"Y","WD","Normal",189000,2,"0",739,"multiple","1"
"1212","RL",12134,"IR1","Gilbert","1Fam","4","4",1988,"Gable","Gd","2","Other","Gd","GLQ",559,"Gd","Y","SBrkr",1752,"2","0",4,1,"TA","Typ","No",2,"Y","WD","Normal",164000,2,"0",337,"multiple","0"
"1213","RL",9340,"Reg","Edwards","1Fam","2","3",1941,"Hip","TA","2","CBlock","TA","Rec",672,"TA","Y","SBrkr",672,"1","0",2,1,"TA","Typ","No",1,"N or P","WD","Normal",113000,1,"0",113,"open_porch","0"
"1214","RL",10246,"IR1","Sawyer","1Fam","2","5",1965,"Gable","TA","3","CBlock","TA","GLQ",648,"Ex","Y","SBrkr",960,"0","0",0,1,"TA","Typ","No",1,"Y","WD","Normal",145000,1,"0",88,"wood_deck","0"
"1215","RL",10205,"IR1","NAmes","1Fam","3","3",1962,"Gable","TA","2","CBlock","TA","BLQ",925,"TA","Y","SBrkr",999,"1","0",3,1,"TA","Typ","No",1,"Y","WD","Normal",134500,1,"0",222,"multiple","1"
"1216","RL",7094,"IR1","Sawyer","1Fam","3","3",1966,"Gable","TA","2","CBlock","TA","Rec",894,"TA","Y","SBrkr",894,"1","0",3,1,"TA","Typ","No",1,"Y","WD","Normal",125000,1,"0",0,"no","1"
"1217","RM",8930,"Reg","Sawyer","Duplex","3","3",1978,"Gable","TA","2","Other","No","No",0,"TA","Y","SBrkr",1902,"2","0",4,2,"TA","Typ","No",2,"Y","WD","Normal",112000,2,"0",0,"no","1"
"1218","FV",8640,"Reg","Somerst","1Fam","4","3",2009,"Gable","Gd","2","PConc","Gd","GLQ",1300,"Ex","Y","SBrkr",1314,"2","0",3,1,"Gd","Typ","No",2,"Y","New","Partial",229456,1,"0",247,"multiple","1"
"1219","RM",6240,"Reg","BrkSide","1Fam","2","3",1947,"Gable","TA","2","Other","No","No",0,"Gd","N","SBrkr",912,"1","0",2,1,"TA","Typ","No",0,"N or P","WD","Normal",80500,2,"0",0,"no","0"
"1220","RM",1680,"Reg","BrDale","Twnhs","3","3",1971,"Gable","TA","2","CBlock","TA","Unf",672,"TA","Y","SBrkr",1218,"1","1",3,1,"TA","Typ","No",0,"N or P","WD","Abnorml",91500,2,"0",201,"wood_deck","1"
"1221","RL",7800,"IR1","NAmes","1Fam","3","3",1964,"Gable","TA","2","CBlock","TA","Rec",912,"TA","Y","SBrkr",912,"1","0",2,1,"TA","Typ","No",1,"Y","WD","Abnorml",115000,1,"0",0,"no","1"
"1222","RL",8250,"Reg","Sawyer","1Fam","3","3",1968,"Hip","TA","2","CBlock","TA","BLQ",952,"Ex","Y","SBrkr",1211,"1","0",3,1,"TA","Typ","TA",1,"Y","WD","Normal",134000,1,"0",63,"open_porch","1"
"1223","RL",10496,"Reg","NAmes","1Fam","3","3",1949,"Gable","TA","2","CBlock","TA","Rec",1040,"Ex","Y","SBrkr",1846,"2","0",3,1,"TA","Typ","AA",1,"Y","WD","Normal",143000,2,"0",0,"no","0"
"1224","RL",10680,"Reg","NAmes","1Fam","3","2",1951,"Hip","TA","2","CBlock","TA","LwQ",2136,"TA","N","Fuse or Mix",2136,"2","0",4,1,"TA","Min","No",2,"Y","WD","Normal",137900,1,"0",30,"open_porch","1"
"1225","RL",15384,"IR1","Gilbert","1Fam","4","3",2004,"Gable","Gd","2","PConc","Gd","GLQ",788,"Ex","Y","SBrkr",1490,"2","1",3,1,"Gd","Typ","AA",2,"Y","WD","Normal",184000,2,"0",175,"multiple","0"
"1226","RL",10482,"Reg","NAmes","1Fam","3","4",1958,"Hip","TA","3","CBlock","TA","GLQ",588,"Ex","Y","SBrkr",1138,"1","0",3,1,"TA","Typ","No",1,"Y","WD","Normal",145000,1,"0",224,"wood_deck","1"
"1227","RL",14598,"IR1","Somerst","1Fam","3","3",2007,"Gable","Gd","2","PConc","Gd","Unf",894,"Ex","Y","SBrkr",1933,"2","1",4,1,"Gd","Typ","AA",3,"Y","WD","Normal",214000,2,"0",118,"multiple","1"
"1228","RL",8872,"Reg","NAmes","1Fam","3","4",1965,"Gable","TA","2","CBlock","TA","ALQ",912,"Ex","Y","SBrkr",912,"1","0",2,1,"Gd","Typ","No",2,"Y","WD","Normal",147000,1,"0",240,"open_porch","0"
"1229","RL",8769,"Reg","NridgHt","TwnhsE","5","3",2008,"Hip","Ex","2","PConc","Ex","GLQ",1702,"Ex","Y","SBrkr",1702,"1","1",1,1,"Ex","Typ","AA",3,"Y","New","Partial",367294,1,"0",296,"multiple","1"
"1230","RL",7910,"Reg","NAmes","1Fam","3","3",1960,"Hip","TA","2","CBlock","TA","ALQ",1075,"Gd","Y","SBrkr",1507,"2","0",4,1,"TA","Maj","No",1,"Y","WD","Normal",127000,1,"0",0,"no","1"
"1231","RL",18890,"IR1","Sawyer","Duplex","3","3",1977,"Other","TA","2","CBlock","Gd","GLQ",1361,"Ex","Y","SBrkr",2620,"2","2",4,2,"TA","Typ","TA",2,"N or P","WD","Normal",190000,2,"0",324,"multiple","1"
"1232","RL",7728,"Reg","NAmes","Duplex","3","3",1962,"Hip","TA","2","CBlock","TA","ALQ",1106,"TA","Y","SBrkr",1190,"1","0",3,1,"TA","Typ","No",2,"Y","WD","Normal",132500,1,"0",18,"open_porch","1"
"1233","RL",9842,"Reg","NAmes","Duplex","2","3",1962,"Gable","TA","2","Other","No","No",0,"TA","Y","SBrkr",1224,"2","0",2,2,"TA","Typ","No",2,"Y","WD","Normal",101800,1,"0",0,"no","1"
"1234","RL",12160,"IR1","NAmes","1Fam","3","3",1959,"Hip","TA","2","CBlock","TA","Rec",1188,"Fa","Y","SBrkr",1188,"1","0",3,1,"TA","Typ","No",2,"Y","COD","Abnorml",142000,1,"0",0,"no","1"
"1235","RH",8525,"Reg","SWISU","1Fam","3","3",1911,"Gable","TA","2","PConc","TA","Unf",940,"TA","N","Fuse or Mix",1964,"1","1",4,1,"TA","Typ","No",0,"N or P","WD","Abnorml",130000,2,"0",192,"open_porch","0"
"1236","RL",13132,"Reg","Crawfor","1Fam","3","3",1914,"Gable","TA","2","BrkTil","Gd","Unf",747,"Gd","Y","Fuse or Mix",1784,"1","1",4,1,"TA","Typ","No",1,"N or P","WD","Normal",138887,2,"0",243,"multiple","0"
"1237","RL",2628,"Reg","NridgHt","Twnhs","4","3",2003,"Gable","Gd","2","PConc","Gd","Unf",764,"Ex","Y","SBrkr",1626,"2","1",2,1,"Gd","Typ","No",2,"Y","WD","Normal",175500,2,"0",27,"open_porch","1"
"1238","RL",12393,"IR2.5","CollgCr","1Fam","4","3",2004,"Gable","Gd","2","PConc","Gd","Unf",847,"Ex","Y","SBrkr",1948,"2","1",4,1,"Gd","Typ","AA",2,"Y","WD","Normal",195000,2,"0",148,"multiple","0"
"1239","RL",13072,"Reg","SawyerW","1Fam","3","3",2005,"Gable","Gd","2","PConc","Gd","Unf",1141,"Ex","Y","SBrkr",1141,"1","1",3,1,"TA","Typ","No",2,"Y","WD","Abnorml",142500,1,"0",0,"no","1"
"1240","RL",9037,"IR1","Timber","1Fam","4","3",2006,"Hip","Gd","2","PConc","Gd","GLQ",1476,"Ex","Y","SBrkr",1484,"2","0",2,1,"Ex","Typ","AA",2,"Y","WD","Normal",265900,1,"0",153,"multiple","1"
"1241","RL",8158,"Reg","CollgCr","1Fam","4","3",2003,"Gable","Gd","2","PConc","Gd","GLQ",884,"Ex","Y","SBrkr",1768,"2","1",3,1,"Gd","Typ","No",2,"Y","WD","Normal",224900,2,"0",63,"open_porch","1"
"1242","RL",9849,"Reg","Somerst","1Fam","4","3",2007,"Hip","Gd","2","PConc","Gd","Unf",1689,"Ex","Y","SBrkr",1689,"2","0",3,1,"Gd","Typ","No",3,"Y","New","Partial",248328,1,"0",56,"open_porch","1"
"1243","RL",10625,"Reg","NWAmes","1Fam","4","3",1974,"Gable","TA","2","CBlock","Gd","GLQ",1053,"TA","Y","SBrkr",1173,"2","0",3,1,"Gd","Typ","TA",2,"Y","WD","Family",170000,1,"0",120,"open_porch","1"
"1244","RL",13891,"Reg","NridgHt","1Fam","5","3",2006,"Gable","Ex","2","PConc","Ex","GLQ",2076,"Ex","Y","SBrkr",2076,"2","1",2,1,"Ex","Typ","AA",3,"Y","New","Partial",465000,1,"0",445,"multiple","1"
"1245","RL",11435,"IR1","Crawfor","1Fam","4","4",1929,"Gable","TA","2","PConc","Gd","Unf",792,"Fa","Y","SBrkr",1517,"1","0",3,1,"Gd","Typ","AA",2,"Y","WD","Normal",230000,2,"0",0,"no","0"
"1246","RL",12090,"Reg","NWAmes","1Fam","3","4",1984,"Hip","TA","2","CBlock","Gd","Unf",585,"Ex","Y","SBrkr",1868,"3","1",3,1,"TA","Typ","TA",2,"Y","WD","Abnorml",178000,2,"0",527,"multiple","0"
"1247","FV",8125,"Reg","Somerst","1Fam","4","3",2005,"Gable","Gd","2","PConc","Gd","Unf",756,"Ex","Y","SBrkr",1553,"2","1",3,1,"Gd","Typ","No",2,"Y","New","Partial",186500,2,"0",45,"open_porch","0"
"1248","RL",12328,"IR1","Mitchel","1Fam","3","3",1976,"Gable","TA","2","CBlock","TA","GLQ",1012,"TA","Y","SBrkr",1034,"1","0",3,1,"TA","Typ","No",3,"Y","WD","Normal",169900,1,"0",0,"no","1"
"1249","RM",9600,"Reg","OldTown","1Fam","3","3",1917,"Gable","TA","2","BrkTil","Gd","Rec",735,"Fa","N","SBrkr",2058,"1","1",3,1,"TA","Typ","AA",2,"N or P","WD","Normal",129500,2,"0",259,"enclosed_porch","0"
"1250","RL",7200,"Reg","NAmes","1Fam","3","4",1950,"Gable","TA","2","CBlock","TA","BLQ",876,"TA","Y","SBrkr",988,"1","0",3,1,"TA","Typ","No",1,"Y","WD","Normal",119000,1,"0",80,"open_porch","1"
"1251","RL",11160,"Reg","NAmes","1Fam","4","3",1968,"Hip","Gd","2","CBlock","TA","ALQ",2110,"Ex","Y","SBrkr",2110,"2","1",3,1,"Ex","Typ","TA",2,"Y","WD","Normal",244000,1,"0",0,"no","1"
"1252","RL",3136,"IR1","NridgHt","TwnhsE","4","3",2003,"Gable","Gd","2","PConc","Gd","Unf",1405,"Ex","Y","SBrkr",1405,"2","0",2,1,"Gd","Typ","AA",2,"Y","WD","Normal",171750,1,"0",184,"multiple","1"
"1253","RL",9858,"Reg","Mitchel","1Fam","3","3",1968,"Gable","TA","2","CBlock","TA","BLQ",864,"TA","Y","SBrkr",874,"1","0",3,1,"TA","Typ","No",1,"Y","WD","Normal",130000,1,"0",33,"wood_deck","1"
"1254","RL",17542,"IR1","Veenker","1Fam","4","4",1974,"Gable","Gd","2","CBlock","TA","LwQ",1192,"TA","Y","SBrkr",2167,"2","1",3,1,"Gd","Typ","AA",2,"Y","WD","Normal",294000,2,"0",267,"multiple","0"
"1255","RL",6931,"Reg","Edwards","1Fam","4","3",2003,"Gable","Gd","2","PConc","Gd","Unf",746,"Ex","Y","SBrkr",1656,"2","1",3,1,"Gd","Typ","AA",2,"Y","WD","Normal",165400,2,"0",306,"multiple","0"
"1256","RM",6240,"Reg","BrkSide","1Fam","3","3",1931,"Gable","TA","2","BrkTil","TA","LwQ",884,"TA","Y","Fuse or Mix",1367,"1","0",3,1,"TA","Typ","AA",1,"Y","WD","Normal",127500,2,"0",120,"screen_porch","0"
"1257","RL",14303,"IR1","NoRidge","1Fam","4","3",1994,"Hip","Gd","2","PConc","Gd","GLQ",1986,"Ex","Y","SBrkr",1987,"2","0",2,1,"Gd","Typ","TA",2,"Y","WD","Normal",301500,1,"0",298,"multiple","1"
"1258","RL",4060,"Reg","Edwards","1Fam","3","4",1922,"Gable","TA","2","PConc","Fa","Unf",864,"Ex","Y","SBrkr",864,"1","0",2,1,"TA","Typ","No",0,"Y","WD","Normal",99900,1,"0",96,"open_porch","0"
"1259","RL",9587,"IR1","Gilbert","1Fam","4","3",2005,"Gable","Gd","2","PConc","Gd","GLQ",856,"Ex","Y","SBrkr",1166,"2","0",2,1,"Gd","Typ","No",2,"Y","WD","Normal",190000,1,"0",212,"wood_deck","1"
"1260","RL",9750,"Reg","NAmes","1Fam","3","4",1969,"Gable","TA","2","CBlock","Gd","ALQ",1054,"Gd","Y","SBrkr",1054,"1","1",3,1,"TA","Typ","No",2,"Y","WD","Normal",151000,1,"0",260,"multiple","1"
"1261","RL",24682,"IR2.5","Gilbert","1Fam","3","3",1999,"Gable","TA","2","PConc","Gd","Unf",841,"Ex","Y","SBrkr",1675,"2","1",3,1,"TA","Typ","TA",2,"Y","WD","Normal",181000,2,"0",103,"open_porch","1"
"1262","RL",9600,"Reg","NAmes","1Fam","3","3",1956,"Hip","TA","2","CBlock","TA","Rec",1050,"Gd","Y","SBrkr",1050,"1","0",2,1,"TA","Typ","No",1,"Y","WD","Normal",128900,1,"0",0,"no","1"
"1263","RL",11250,"Reg","ClearCr","1Fam","2","3",1957,"Gable","TA","2","CBlock","TA","Unf",1104,"Ex","Y","Fuse or Mix",1788,"1","0",5,1,"TA","Min","TA",1,"Y","WD","Normal",161500,2,"0",120,"wood_deck","0"
"1264","RL",13515,"Reg","BrkSide","1Fam","3","3",1919,"Other","TA","2","PConc","TA","Unf",764,"Ex","Y","Fuse or Mix",1824,"1","0",3,1,"TA","Typ","AA",2,"N or P","WD","Normal",180500,2,"0",126,"enclosed_porch","0"
"1265","RH",4060,"Reg","NAmes","TwnhsE","3","3",1998,"Gable","Gd","2","PConc","Gd","GLQ",1405,"Ex","Y","SBrkr",1337,"2","0",2,1,"Gd","Typ","No",2,"Y","COD","Abnorml",181000,1,"0",212,"multiple","0"
"1266","FV",3735,"Reg","Somerst","TwnhsE","4","3",1999,"Hip","Gd","2","PConc","Gd","GLQ",691,"Ex","Y","SBrkr",1452,"2","1",3,1,"Gd","Typ","No",2,"Y","WD","Normal",183900,2,"0",34,"open_porch","1"
"1267","RM",10120,"IR1","OldTown","2fmCon","4","2",1910,"Hip","Fa","2","CBlock","TA","Unf",925,"TA","N","Fuse or Mix",1889,"1","1",4,2,"TA","Typ","AA",1,"N or P","WD","Normal",122000,2,"0",264,"enclosed_porch","0"
"1268","RL",13214,"IR1","Timber","1Fam","5","3",2008,"Hip","Ex","2","PConc","Ex","Unf",2002,"Ex","Y","SBrkr",2018,"2","0",3,1,"Ex","Typ","AA",3,"Y","WD","Normal",378500,1,"0",220,"multiple","0"
"1269","RL",14100,"IR1","Crawfor","1Fam","4","5",1935,"Gable","TA","3","CBlock","TA","Rec",728,"Ex","Y","SBrkr",3447,"3","1",4,1,"Gd","Typ","AA",3,"Y","WD","Normal",381000,2,"0",326,"multiple","0"
"1270","RL",11344,"Reg","NAmes","1Fam","3","3",1958,"Gable","TA","2","CBlock","TA","BLQ",874,"TA","Y","Fuse or Mix",1524,"1","1",3,1,"TA","Typ","No",1,"Y","WD","Normal",144000,2,"0",0,"no","1"
"1271","RL",23595,"Reg","ClearCr","1Fam","4","3",1979,"Other","Gd","2","PConc","Gd","GLQ",1332,"TA","Y","SBrkr",1524,"0","1",0,1,"Gd","Typ","TA",2,"Y","WD","Normal",260000,2,"0",268,"wood_deck","1"
"1272","RL",9156,"IR1","NWAmes","1Fam","3","4",1968,"Hip","TA","2","CBlock","TA","Unf",1489,"Gd","Y","SBrkr",1489,"2","0",3,1,"Gd","Typ","AA",2,"Y","WD","Normal",185750,1,"0",0,"no","1"
"1273","RL",13526,"IR1","Sawyer","1Fam","3","3",1965,"Hip","TA","2","CBlock","TA","BLQ",935,"TA","Y","SBrkr",935,"1","0",3,1,"TA","Typ","No",1,"Y","WD","Normal",137000,1,"0",180,"wood_deck","1"
"1274","RL",11512,"IR1","Edwards","1Fam","3","4",1959,"Gable","TA","2","CBlock","TA","ALQ",1019,"Gd","Y","SBrkr",1357,"1","0",2,1,"Ex","Typ","AA",1,"Y","WD","Normal",177000,1,"0",163,"screen_porch","0"
"1275","RL",5362,"Reg","Crawfor","1Fam","3","3",1910,"Gable","TA","2","PConc","TA","Unf",661,"Ex","Y","SBrkr",1250,"2","0",3,1,"TA","Typ","AA",2,"Y","WD","Normal",139000,2,"0",323,"multiple","0"
"1276","RL",11345,"Reg","NAmes","Duplex","3","3",1948,"Gable","TA","2","CBlock","TA","Rec",928,"Gd","Y","Fuse or Mix",1920,"2","0",4,2,"TA","Typ","No",2,"Y","WD","Normal",137000,2,"0",0,"no","0"
"1277","RL",12936,"IR1","NWAmes","1Fam","3","3",1972,"Gable","TA","2","CBlock","TA","BLQ",723,"TA","Y","SBrkr",1395,"1","1",3,1,"TA","Typ","TA",2,"Y","WD","Normal",162000,2,"0",410,"multiple","1"
"1278","RL",17871,"IR1","NWAmes","1Fam","3","3",1967,"Gable","TA","2","CBlock","Gd","ALQ",1680,"Fa","Y","SBrkr",1724,"1","1",3,1,"TA","Typ","AA",2,"Y","WD","Normal",197900,1,"0",0,"no","0"
"1279","RL",9473,"Reg","CollgCr","1Fam","4","3",2002,"Gable","Gd","2","PConc","Gd","GLQ",1128,"Ex","Y","SBrkr",2031,"2","1",3,1,"Gd","Typ","AA",2,"Y","WD","Normal",237000,2,"0",211,"open_porch","1"
